TotalRevenue,TotalRevenue_missing,TotalRevenue_imputed_median,TotalRevenue_log1p,TotalRevenue_zscore,TotalRevenue_iqr_outlier,CHURN,churn_binary
410.0,0,410.0,6.018593214496234,2.5295916569391927,1,No,0
410.83,0,410.83,6.020610642838686,2.537630812758842,1,No,0
411.17,0,411.17,6.0214358856039665,2.5409239609259275,1,No,0
411.17,0,411.17,6.0214358856039665,2.5409239609259275,1,No,0
411.17,0,411.17,6.0214358856039665,2.5409239609259275,1,Yes,1
412.17,0,412.17,6.023859130543853,2.550609690829119,1,No,0
412.83,0,412.83,6.025455261475219,2.557002272565225,1,No,0
413.0,0,413.0,6.025865973825314,2.5586488466487673,1,No,0
413.75,0,413.75,6.027675929070554,2.565913144076161,1,No,0
414.33,0,414.33,6.029073384964899,2.5715308674200124,1,No,0
414.33,0,414.33,6.029073384964899,2.5715308674200124,1,No,0
414.5,0,414.5,6.029482614295503,2.5731774415035544,1,No,0
414.83,0,414.83,6.030276522893371,2.576373732371608,1,No,0
415.33,0,415.33,6.031478215020292,2.5812165973232037,1,No,0
415.5,0,415.5,6.031886461606898,2.582863171406746,1,No,0
415.5,0,415.5,6.031886461606898,2.582863171406746,1,No,0
415.83,0,415.83,6.03267846481631,2.5860594622747994,1,Yes,1
417.17,0,417.17,6.0358880484099044,2.5990383403450763,1,No,0
417.67,0,417.67,6.037083020111779,2.603881205296672,1,No,0
417.83,0,417.83,6.037465109668666,2.605430922081182,1,No,0
418.17,0,418.17,6.038276565560448,2.6087240702482677,1,No,0
418.5,0,418.5,6.0390635259072605,2.61192036111632,1,No,0
419.33,0,419.33,6.041040117051249,2.6199595169359693,1,No,0
420.33,0,420.33,6.043416374614993,2.6296452468391607,1,No,0
420.5,0,420.5,6.04381977744191,2.6312918209227028,1,No,0
421.0,0,421.0,6.045005314036012,2.6361346858742984,1,No,0
423.0,0,423.0,6.049733455231958,2.6555061456806817,1,No,0
423.17,0,423.17,6.0501343182718585,2.6571527197642246,1,No,0
423.33,0,423.33,6.050511454398898,2.6587024365487353,1,No,0
424.0,0,424.0,6.052089168924417,2.665191875583873,1,No,0
424.5,0,424.5,6.053264948013429,2.6700347405354687,1,No,0
425.0,0,425.0,6.054439346269371,2.6748776054870644,1,No,0
425.0,0,425.0,6.054439346269371,2.6748776054870644,1,No,0
425.0,0,425.0,6.054439346269371,2.6748776054870644,1,No,0
426.5,0,426.5,6.0579542883768145,2.6894062003418515,1,No,0
426.83,0,426.83,6.058725920416785,2.692602491209905,1,No,0
427.33,0,427.33,6.059893926529762,2.697445356161501,1,No,0
427.83,0,427.83,6.061060569995885,2.7022882211130965,1,No,0
430.0,0,430.0,6.066108090103747,2.7233062550030214,1,No,0
430.33,0,430.33,6.0668734583876045,2.726502545871075,1,Yes,1
431.33,0,431.33,6.06918918551838,2.7361882757742664,1,No,0
432.0,0,432.0,6.07073772800249,2.7426777148094046,1,No,0
432.67,0,432.67,6.072283876209936,2.7491671538445432,1,No,0
432.8,0,432.8,6.072583598392774,2.7504262987319583,1,No,0
433.17,0,433.17,6.073436162473127,2.754010018796139,1,No,0
433.17,0,433.17,6.073436162473127,2.754010018796139,1,No,0
433.33,0,433.33,6.073804613830202,2.7555597355806496,1,No,0
433.5,0,433.5,6.074195944705447,2.7572063096641917,1,No,0
434.5,0,434.5,6.0764947962925575,2.766892039567383,1,No,0
435.0,0,435.0,6.077642243349034,2.7717349045189787,1,No,0
436.83,0,436.83,6.081830707181454,2.7894597902418194,1,No,0
436.83,0,436.83,6.081830707181454,2.7894597902418194,1,No,0
437.0,0,437.0,6.082218910376446,2.7911063643253615,1,No,0
437.17,0,437.17,6.082606962928196,2.792752938408905,1,No,0
438.17,0,438.17,6.08488658185143,2.8024386683120963,1,No,0
438.17,0,438.17,6.08488658185143,2.8024386683120963,1,No,0
438.67,0,438.67,6.086024445521603,2.807281533263692,1,No,0
438.83,0,438.83,6.0863882886182825,2.808831250048202,1,No,0
439.17,0,439.17,6.0871610159294605,2.8121243982152877,1,No,0
440.33,0,440.33,6.0897928949302305,2.8233598449029893,1,No,0
441.17,0,441.17,6.091694423516777,2.8314958580216705,1,No,0
441.17,0,441.17,6.091694423516777,2.8314958580216705,1,No,0
441.75,0,441.75,6.093005276662943,2.837113581365521,1,No,0
441.83,0,441.83,6.093185949217015,2.8378884397577764,1,No,0
442.17,0,442.17,6.0939534436113485,2.841181587924862,1,No,0
442.34,0,442.34,6.094336970028611,2.842828162008404,1,No,0
443.33,0,443.33,6.0965675296069906,2.852417034612564,1,No,0
444.0,0,444.0,6.09807428216624,2.8589064736477017,1,No,0
444.5,0,444.5,6.099197246910864,2.8637493385992974,1,Yes,1
444.67,0,444.67,6.099578767837426,2.8653959126828403,1,No,0
444.83,0,444.83,6.099937713438588,2.866945629467351,1,No,0
445.17,0,445.17,6.100700045314072,2.8702387776344365,1,No,0
445.33,0,445.33,6.10105858873528,2.8717884944189467,1,No,0
445.83,0,445.83,6.102178209077058,2.8766313593705424,1,No,0
446.0,0,446.0,6.102558594613569,2.8782779334540844,1,No,0
448.17,0,448.17,6.107401435237784,2.8992959673440106,1,No,0
448.83,0,448.83,6.108869733610586,2.9056885490801165,1,No,0
449.17,0,449.17,6.109625289202085,2.908981697247202,1,No,0
449.67,0,449.67,6.110735364357151,2.9138245621987977,1,No,0
450.5,0,450.5,6.11257537285704,2.9218637180184457,1,No,0
450.5,0,450.5,6.11257537285704,2.9218637180184457,1,No,0
451.0,0,451.0,6.113682179832232,2.9267065829700414,1,No,0
452.0,0,452.0,6.115892125483034,2.936392312873233,1,Yes,1
453.17,0,453.17,6.118471577291897,2.9477246168599676,1,No,0
453.83,0,453.83,6.1199237227616,2.954117198596074,1,Yes,1
455.33,0,455.33,6.123216231991761,2.968645793450861,1,No,0
456.17,0,456.17,6.125055312969879,2.976781806569542,1,No,0
457.17,0,457.17,6.127240294283588,2.9864675364727336,1,No,0
457.5,0,457.5,6.127960291696519,2.989663827340786,1,No,0
457.83,0,457.83,6.128679771086129,2.9928601182088395,1,No,0
457.83,0,457.83,6.128679771086129,2.9928601182088395,1,No,0
458.83,0,458.83,6.130856855959695,3.002545848112031,1,No,0
459.83,0,459.83,6.133029211429164,3.0122315780152222,1,No,0
460.17,0,460.17,6.133766738577562,3.0155247261823077,1,No,0
460.17,0,460.17,6.133766738577562,3.0155247261823077,1,No,0
460.33,0,460.33,6.134113622049876,3.017074442966818,1,No,0
460.5,0,460.5,6.134482053942907,3.01872101705036,1,No,0
460.67,0,460.67,6.1348503501438705,3.0203675911339034,1,No,0
461.17,0,461.17,6.135932788767051,3.025210456085499,1,Yes,1
462.17,0,462.17,6.138094157321945,3.0348961859886905,1,No,0
462.66,0,462.66,6.139151525006747,3.0396421936412543,1,No,0
462.83,0,462.83,6.139518105782613,3.041288767724797,1,No,0
463.17,0,463.17,6.14025086443609,3.044581915891882,1,No,0
463.5,0,463.5,6.140961558253893,3.0477782067599346,1,No,0
463.67,0,463.67,6.141327476227777,3.0494247808434776,1,No,0
464.0,0,464.0,6.142037405587356,3.0526210717115303,1,No,0
464.17,0,464.17,6.142402930172954,3.0542676457950733,1,No,0
464.17,0,464.17,6.142402930172954,3.0542676457950733,1,No,0
465.0,0,465.0,6.144185634125646,3.0623068016147217,1,No,0
465.33,0,465.33,6.144893538008994,3.0655030924827753,1,Yes,1
466.33,0,466.33,6.147035646233371,3.0751888223859667,1,No,0
466.5,0,466.5,6.147399348728742,3.0768353964695088,1,No,0
466.83,0,466.83,6.148104982063913,3.0800316873375624,1,Yes,1
468.17,0,468.17,6.150965176116234,3.0930105654078393,1,No,0
468.67,0,468.67,6.152030320437465,3.097853430359435,1,No,0
470.0,0,470.0,6.154858094016418,3.1107354511306786,1,No,0
471.33,0,471.33,6.157677893834649,3.1236174719019236,1,No,0
471.83,0,471.83,6.1587359158555595,3.1284603368535193,1,No,0
473.83,0,473.83,6.162956845238193,3.1478317966599025,1,No,0
475.33,0,475.33,6.1661108913366425,3.1623603915146896,1,No,0
475.67,0,475.67,6.166824427568385,3.165653539681775,1,No,0
476.0,0,476.0,6.1675164908883415,3.1688498305498274,1,No,0
477.83,0,477.83,6.171345628362577,3.186574716272668,1,No,0
478.5,0,478.5,6.172743894323493,3.193064155307806,1,No,0
478.83,0,478.83,6.173431874503444,3.1962604461758595,1,No,0
480.0,0,480.0,6.175867270105761,3.207592750162593,1,No,0
480.17,0,480.17,6.176220638017396,3.2092393242461363,1,No,0
480.5,0,480.5,6.17690623123818,3.212435615114189,1,No,0
481.33,0,481.33,6.17862852708946,3.220474770933838,1,No,0
482.0,0,482.0,6.180016653652572,3.226964209968976,1,No,0
482.33,0,482.33,6.180699650171005,3.2301605008370298,1,No,0
482.5,0,482.5,6.181051314893349,3.231807074920572,1,No,0
484.17,0,484.17,6.184499344985206,3.2479822438589023,1,No,0
485.33,0,485.33,6.186887405821592,3.259217690546604,1,No,0
486.17,0,486.17,6.188613138145106,3.267353703665285,1,No,0
486.33,0,486.33,6.188941511672941,3.2689034204497953,1,No,0
487.83,0,487.83,6.192014780769447,3.2834320153045824,1,Yes,1
488.17,0,488.17,6.192710077320975,3.286725163471668,1,No,0
488.17,0,488.17,6.192710077320975,3.286725163471668,1,No,0
488.33,0,488.33,6.193037108494049,3.288274880256178,1,No,0
488.67,0,488.67,6.193731694834538,3.2915680284232636,1,No,0
488.67,0,488.67,6.193731694834538,3.2915680284232636,1,Yes,1
490.17,0,490.17,6.1967903000492175,3.3060966232780507,1,No,0
491.67,0,491.67,6.199839578717014,3.3206252181328377,1,No,0
492.17,0,492.17,6.200853942189529,3.3254680830844334,1,No,0
493.5,0,493.5,6.203547151062767,3.3383501038556775,1,No,0
493.67,0,493.67,6.203890873580987,3.339996677939221,1,No,0
493.83,0,493.83,6.204214269238176,3.341546394723731,1,No,0
494.67,0,494.67,6.205910382718996,3.3496824078424123,1,No,0
496.33,0,496.33,6.209253789660266,3.3657607194817096,1,No,0
496.33,0,496.33,6.209253789660266,3.3657607194817096,1,No,0
497.0,0,497.0,6.210600077024653,3.3722501585168474,1,No,0
497.17,0,497.17,6.210941384234568,3.373896732600391,1,No,0
60.33,0,60.33,4.116269119637892,-0.8572175183097551,0,No,0
61.17,0,61.17,4.129872568281246,-0.8490815051910743,0,No,0
61.33,0,61.33,4.132442850820759,-0.8475317884065636,0,No,0
61.5,0,61.5,4.135166556742356,-0.8458852143230211,0,No,0
61.83,0,61.83,4.140432666414855,-0.8426889234549679,0,No,0
62.33,0,62.33,4.148359150528339,-0.8378460585033722,0,No,0
62.5,0,62.5,4.151039905898646,-0.8361994844198297,0,No,0
62.83,0,62.83,4.156223299267966,-0.8330031935517765,0,No,0
62.83,0,62.83,4.156223299267966,-0.8330031935517765,0,No,0
63.5,0,63.5,4.1666652238017265,-0.8265137545166382,0,Yes,1
63.67,0,63.67,4.169297415458502,-0.8248671804330957,0,No,0
63.67,0,63.67,4.169297415458502,-0.8248671804330957,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8039460038422022,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8039460038422022,0,No,0
66.67,0,66.67,4.2146429502441345,-0.7958099907235214,0,No,0
66.83,0,66.83,4.217004574957988,-0.7942602739390108,0,Yes,1
66.83,0,66.83,4.217004574957988,-0.7942602739390108,0,No,0
67.17,0,67.17,4.222004585374694,-0.7909671257719256,0,No,0
67.33,0,67.33,4.224348908792687,-0.7894174089874151,0,No,0
67.33,0,67.33,4.224348908792687,-0.7894174089874151,0,No,0
67.5,0,67.5,4.22683374526818,-0.7877708349038725,0,No,0
67.83,0,67.83,4.231639696410273,-0.7845745440358194,0,No,0
68.0,0,68.0,4.23410650459726,-0.7829279699522768,0,No,0
68.17,0,68.17,4.236567242612494,-0.7812813958687342,0,No,0
68.67,0,68.67,4.2437698090420275,-0.7764385309171385,0,No,0
69.33,0,69.33,4.2531984503199265,-0.7700459491810322,0,No,0
69.5,0,69.5,4.255612709818223,-0.7683993750974897,0,No,0
69.83,0,69.83,4.260282639765531,-0.7652030842294365,0,No,0
70.0,0,70.0,4.2626798770413155,-0.7635565101458939,0,No,0
70.17,0,70.17,4.26507138131118,-0.7619099360623514,0,No,0
70.33,0,70.33,4.267316996289947,-0.7603602192778408,0,No,0
70.83,0,70.83,4.27430221608671,-0.755517354326245,0,No,0
71.17,0,71.17,4.279024447084182,-0.75222420615916,0,No,0
71.5,0,71.5,4.283586561860629,-0.7490279152911068,0,No,0
72.0,0,72.0,4.290459441148391,-0.7441850503395111,0,No,0
72.0,0,72.0,4.290459441148391,-0.7441850503395111,0,No,0
72.17,0,72.17,4.292785500895938,-0.7425384762559685,0,No,0
72.5,0,72.5,4.297285406218791,-0.7393421853879153,0,No,0
72.83,0,72.83,4.3017651530710745,-0.7361458945198622,0,No,0
73.0,0,73.0,4.30406509320417,-0.7344993204363196,0,No,0
73.17,0,73.17,4.306359755748467,-0.7328527463527771,0,No,0
73.67,0,73.67,4.3130784050476105,-0.7280098814011814,0,No,0
74.5,0,74.5,4.324132656254979,-0.7199707255815325,0,No,0
75.33,0,75.33,4.335066045810379,-0.7119315697618837,0,No,0
75.5,0,75.5,4.33729074083249,-0.710284995678341,0,No,0
75.67,0,75.67,4.339510497570803,-0.7086384215947985,0,No,0
76.83,0,76.83,4.354526960971297,-0.6974029749070965,0,No,0
77.17,0,77.17,4.358885942232239,-0.6941098267400113,0,No,0
78.0,0,78.0,4.3694478524670215,-0.6860706709203624,0,No,0
78.0,0,78.0,4.3694478524670215,-0.6860706709203624,0,No,0
79.0,0,79.0,4.382026634673881,-0.6763849410171711,0,No,0
79.0,0,79.0,4.382026634673881,-0.6763849410171711,0,No,0
79.0,0,79.0,4.382026634673881,-0.6763849410171711,0,No,0
79.17,0,79.17,4.38414938005486,-0.6747383669336284,0,No,0
79.5,0,79.5,4.388257184424518,-0.6715420760655754,0,No,0
79.67,0,79.67,4.390366758948883,-0.6698955019820327,0,Yes,1
79.83,0,79.83,4.392348183745753,-0.6683457851975222,0,No,0
80.83,0,80.83,4.4046439245392905,-0.6586600552943307,0,Yes,1
81.5,0,81.5,4.412798293340635,-0.6521706162591925,0,No,0
81.83,0,81.83,4.416790314610172,-0.6489743253911393,0,No,0
82.83,0,82.83,4.428790938649766,-0.6392885954879478,0,No,0
83.0,0,83.0,4.430816798843313,-0.6376420214044053,0,No,0
83.33,0,83.33,4.43473767358655,-0.6344457305363521,0,No,0
84.0,0,84.0,4.442651256490317,-0.6279562915012139,0,No,0
84.33,0,84.33,4.446526092548494,-0.6247600006331607,0,No,0
84.83,0,84.83,4.452368595730128,-0.619917135681565,0,No,0
84.83,0,84.83,4.452368595730128,-0.619917135681565,0,No,0
85.0,0,85.0,4.454347296253507,-0.6182705615980224,0,No,0
85.0,0,85.0,4.454347296253507,-0.6182705615980224,0,No,0
85.5,0,85.5,4.460144413937834,-0.6134276966464267,0,No,0
85.83,0,85.83,4.463952184072554,-0.6102314057783735,0,No,0
86.0,0,86.0,4.465908118654584,-0.608584831694831,0,No,0
86.0,0,86.0,4.465908118654584,-0.608584831694831,0,No,0
86.33,0,86.33,4.469694046425642,-0.6053885408267778,0,No,0
86.33,0,86.33,4.469694046425642,-0.6053885408267778,0,No,0
87.5,0,87.5,4.483002552013883,-0.5940562368400438,0,No,0
87.83,0,87.83,4.486724430781609,-0.5908599459719907,0,No,0
87.83,0,87.83,4.486724430781609,-0.5908599459719907,0,No,0
88.17,0,88.17,4.490544660146788,-0.5875667978049056,0,No,0
88.67,0,88.67,4.4961362649639565,-0.5827239328533098,0,No,0
89.0,0,89.0,4.499809670330265,-0.5795276419852567,0,No,0
89.0,0,89.0,4.499809670330265,-0.5795276419852567,0,No,0
89.17,0,89.17,4.501696777511816,-0.5778810679017141,0,No,0
89.17,0,89.17,4.501696777511816,-0.5778810679017141,0,No,0
89.5,0,89.5,4.505349850705881,-0.5746847770336609,0,No,0
89.67,0,89.67,4.507226541657965,-0.5730382029501184,0,No,0
89.83,0,89.83,4.508989627514122,-0.5714884861656079,0,No,0
89.83,0,89.83,4.508989627514122,-0.5714884861656079,0,Yes,1
90.33,0,90.33,4.514479320703588,-0.5666456212140121,0,No,0
92.17,0,92.17,4.534425781462334,-0.5488238781921398,0,Yes,1
92.83,0,92.83,4.541484634301958,-0.5424312964560335,0,No,0
93.5,0,93.5,4.548599834499697,-0.5359418574208953,0,No,0
93.83,0,93.83,4.552085814895636,-0.5327455665528421,0,No,0
95.33,0,95.33,4.567779796769532,-0.5182169716980549,0,Yes,1
97.0,0,97.0,4.584967478670572,-0.5020418027597252,0,No,0
97.17,0,97.17,4.58670066970443,-0.5003952286761827,0,No,0
99.0,0,99.0,4.605170185988092,-0.4826703429533424,0,No,0
99.0,0,99.0,4.605170185988092,-0.4826703429533424,0,No,0
100.0,0,100.0,4.61512051684126,-0.47298461305015094,0,No,0
100.33,0,100.33,4.618382517460226,-0.4697883221820978,0,No,0
101.33,0,101.33,4.628202885098664,-0.4601025922789064,0,No,0
102.17,0,102.17,4.6363781131122845,-0.45196657916022553,0,No,0
103.33,0,103.33,4.647558952479878,-0.4407311324725235,0,No,0
103.5,0,103.5,4.6491870714048655,-0.4390845583889809,0,No,0
103.5,0,103.5,4.6491870714048655,-0.4390845583889809,0,No,0
103.83,0,103.83,4.6523399904644815,-0.4358882675209278,0,No,0
104.33,0,104.33,4.6570982788484505,-0.43104540256933205,0,No,0
104.5,0,104.5,4.658710952916121,-0.4293988284857895,0,No,0
105.0,0,105.0,4.663439094112067,-0.4245559635341938,0,No,0
106.33,0,106.33,4.675908200493433,-0.4116739427629492,0,No,0
106.33,0,106.33,4.675908200493433,-0.4116739427629492,0,No,0
107.5,0,107.5,4.686750172980514,-0.4003416387762152,0,No,0
108.17,0,108.17,4.6929063002921785,-0.39385219974107694,0,No,0
109.0,0,109.0,4.700480365792417,-0.38581304392142807,0,No,0
109.33,0,109.33,4.703475874772215,-0.3826167530533749,0,No,0
110.0,0,110.0,4.709530201312334,-0.3761273140182366,0,No,0
110.67,0,110.67,4.7155480934577,-0.36963787498309836,0,No,0
111.67,0,111.67,4.724463192176074,-0.3599521450799069,0,No,0
112.67,0,112.67,4.733299513698619,-0.3502664151767155,0,No,0
113.33,0,113.33,4.739089003553879,-0.3438738334406092,0,No,0
113.67,0,113.67,4.742058438050213,-0.34058068527352403,0,No,0
114.33,0,114.33,4.747797584237848,-0.33418810353741774,0,No,0
115.33,0,115.33,4.756430979828675,-0.3245023736342263,0,No,0
115.83,0,115.83,4.760719886729057,-0.3196595086826306,0,No,0
117.33,0,117.33,4.773477331396467,-0.30513091382784346,0,No,0
118.67,0,118.67,4.784737954585425,-0.2921520357575669,0,No,0
119.17,0,119.17,4.788907406923208,-0.2873091708059712,0,No,0
120.5,0,120.5,4.799914262780603,-0.27442715003472656,0,No,0
120.5,0,120.5,4.799914262780603,-0.27442715003472656,0,No,0
120.67,0,120.67,4.801312461799358,-0.27278057595118405,0,No,0
122.17,0,122.17,4.813565514953393,-0.25825198109639685,0,No,0
122.17,0,122.17,4.813565514953393,-0.25825198109639685,0,No,0
124.33,0,124.33,4.830950258623431,-0.23733080450550342,0,No,0
125.33,0,125.33,4.838897530841946,-0.22764507460231198,0,No,0
125.83,0,125.83,4.842847607079338,-0.22280220965071626,0,No,0
126.5,0,126.5,4.848116364598481,-0.216312770615578,0,No,0
126.5,0,126.5,4.848116364598481,-0.216312770615578,0,No,0
126.67,0,126.67,4.84944880983226,-0.21466619653203542,0,No,0
128.5,0,128.5,4.863680881139593,-0.1969413108091951,0,No,0
130.33,0,130.33,4.877713239597068,-0.17921642508635469,0,No,0
131.33,0,131.33,4.885298802784958,-0.16953069518316324,0,No,0
132.83,0,132.83,4.896570337808283,-0.1550021003283761,0,Yes,1
140.33,0,140.33,4.9510975813800595,-0.08235912605444035,0,No,0
144.0,0,144.0,4.976733742420574,-0.04681249730972792,0,No,0
144.17,0,144.17,4.9779054694733365,-0.04516592322618549,0,No,0
144.17,0,144.17,4.9779054694733365,-0.04516592322618549,0,No,0
145.0,0,145.0,4.983606621708336,-0.03712676740653648,0,No,0
145.5,0,145.5,4.987025428457122,-0.03228390245494077,0,No,0
146.67,0,146.67,4.994980054485683,-0.020951598468206913,0,No,0
147.83,0,147.83,5.0028047149810675,-0.009716151780504608,0,No,0
148.83,0,148.83,5.009501318055053,-3.042187731317557e-05,0,No,0
149.0,0,149.0,5.0106352940962555,0.0016161522062292468,0,No,0
150.0,0,150.0,5.017279836814924,0.01130188210942068,0,No,0
150.83,0,150.83,5.022761473894096,0.01934103792906969,0,No,0
151.17,0,151.17,5.024998316932023,0.022634186096154533,0,No,0
152.33,0,152.33,5.0325924614482975,0.03386963278385684,0,No,0
153.67,0,153.67,5.041293815050048,0.046848510854133114,0,No,0
156.0,0,156.0,5.056245805348308,0.06941626152856928,0,No,0
156.17,0,156.17,5.057328022088238,0.0710628356121117,0,No,0
157.0,0,157.0,5.062595033026967,0.07910199143176071,0,Yes,1
157.17,0,157.17,5.063670403975397,0.08074856551530313,0,No,0
159.5,0,159.5,5.07829394257007,0.10331631618973929,0,No,0
161.33,0,161.33,5.089631300322754,0.12104120191257974,0,No,0
165.17,0,165.17,5.113011360713122,0.15823440474083458,0,No,0
167.83,0,167.83,5.128892291489103,0.18399844628332404,0,No,0
168.67,0,168.67,5.133855374054848,0.1921344594020046,0,No,0
172.17,0,172.17,5.15427377096406,0.22603451406317462,0,No,0
175.67,0,175.67,5.174283585624589,0.2599345687243446,0,No,0
179.5,0,179.5,5.195730777772936,0.2970309142535679,0,No,0
184.0,0,184.0,5.220355825078324,0.3406166988179294,0,No,0
184.67,0,184.67,5.22397090441938,0.34710613785306754,0,No,0
188.67,0,188.67,5.245285719996231,0.38584905746583326,0,Yes,1
188.83,0,188.83,5.24612893480245,0.38739877425034414,0,No,0
192.17,0,192.17,5.263570630218202,0.4197491121270033,0,No,0
193.33,0,193.33,5.269557744876612,0.4309845588147056,0,No,0
193.83,0,193.83,5.2721273834577955,0.4358274237663013,0,No,0
195.33,0,195.33,5.279796916910658,0.4503560186210884,0,Yes,1
196.83,0,196.83,5.287408076040001,0.46488461347587556,0,No,0
206.0,0,206.0,5.332718793265369,0.553702756688141,0,No,0
207.5,0,207.5,5.339939041238856,0.568231351542928,0,Yes,1
208.5,0,208.5,5.344723739362192,0.5779170814461195,0,No,0
209.67,0,209.67,5.350292928138379,0.5892493854328533,0,No,0
211.6,0,211.6,5.359412465907847,0.6079428441460129,0,No,0
211.67,0,211.67,5.359741668535036,0.6086208452392362,0,No,0
215.17,0,215.17,5.376065135169961,0.6425208999004062,0,No,0
218.67,0,218.67,5.392126420226094,0.6764209545615762,0,No,0
219.67,0,219.67,5.39666837289499,0.6861066844647676,0,No,0
220.33,0,220.33,5.399654800453954,0.6924992662008742,0,No,0
226.33,0,226.33,5.426402706311255,0.7506136456200229,0,No,0
228.17,0,228.17,5.434464086221378,0.7684353886418949,0,No,0
229.33,0,229.33,5.4395130632148145,0.7796708353295971,0,No,0
231.33,0,231.33,5.4481587747871965,0.79904229513598,0,No,0
239.33,0,239.33,5.482012978895135,0.8765281343615114,0,No,0
240.5,0,240.5,5.486869473092628,0.8878604383482454,0,No,0
246.33,0,246.33,5.510723477319505,0.9443282436838515,0,No,0
253.5,0,253.5,5.539300835990577,1.013774927089734,0,No,0
271.83,0,271.83,5.6088488905974625,1.1913143562152329,0,No,0
286.33,0,286.33,5.660631381000218,1.3317574398115086,0,No,0
289.0,0,289.0,5.66988092298052,1.3576183386530298,0,No,0
329.33,0,329.33,5.800092154793609,1.74824382564874,0,No,0
389.83,0,389.83,5.968272682831306,2.3342304847918216,1,No,0
398.83,0,398.83,5.991039456769885,2.4214020539205445,1,No,0
63.83,0,63.83,4.171768459186905,-0.823317463648585,0,No,0
63.83,0,63.83,4.171768459186905,-0.823317463648585,0,No,0
64.0,0,64.0,4.174387269895637,-0.8216708895650425,0,No,0
64.0,0,64.0,4.174387269895637,-0.8216708895650425,0,No,0
64.0,0,64.0,4.174387269895637,-0.8216708895650425,0,No,0
64.0,0,64.0,4.174387269895637,-0.8216708895650425,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,Yes,1
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.17,0,64.17,4.176999240344289,-0.8200243154815,0,No,0
64.33,0,64.33,4.179451348852659,-0.8184745986969894,0,No,0
64.33,0,64.33,4.179451348852659,-0.8184745986969894,0,No,0
64.33,0,64.33,4.179451348852659,-0.8184745986969894,0,No,0
64.5,0,64.5,4.182050142641207,-0.8168280246134468,0,No,0
64.67,0,64.67,4.184642200202881,-0.8151814505299042,0,No,0
64.67,0,64.67,4.184642200202881,-0.8151814505299042,0,No,0
64.67,0,64.67,4.184642200202881,-0.8151814505299042,0,No,0
64.67,0,64.67,4.184642200202881,-0.8151814505299042,0,No,0
64.83,0,64.83,4.187075661479786,-0.8136317337453937,0,No,0
64.83,0,64.83,4.187075661479786,-0.8136317337453937,0,No,0
64.83,0,64.83,4.187075661479786,-0.8136317337453937,0,No,0
64.83,0,64.83,4.187075661479786,-0.8136317337453937,0,No,0
64.83,0,64.83,4.187075661479786,-0.8136317337453937,0,No,0
65.0,0,65.0,4.189654742026425,-0.8119851596618511,0,No,0
65.0,0,65.0,4.189654742026425,-0.8119851596618511,0,No,0
65.0,0,65.0,4.189654742026425,-0.8119851596618511,0,No,0
65.0,0,65.0,4.189654742026425,-0.8119851596618511,0,No,0
65.0,0,65.0,4.189654742026425,-0.8119851596618511,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.17,0,65.17,4.192227188023968,-0.8103385855783085,0,No,0
65.33,0,65.33,4.194642283537465,-0.808788868793798,0,No,0
65.33,0,65.33,4.194642283537465,-0.808788868793798,0,No,0
65.33,0,65.33,4.194642283537465,-0.808788868793798,0,No,0
65.33,0,65.33,4.194642283537465,-0.808788868793798,0,No,0
65.33,0,65.33,4.194642283537465,-0.808788868793798,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.5,0,65.5,4.197201947661808,-0.8071422947102553,0,No,0
65.67,0,65.67,4.199755076629969,-0.8054957206267128,0,No,0
65.67,0,65.67,4.199755076629969,-0.8054957206267128,0,No,0
65.67,0,65.67,4.199755076629969,-0.8054957206267128,0,No,0
65.67,0,65.67,4.199755076629969,-0.8054957206267128,0,No,0
65.67,0,65.67,4.199755076629969,-0.8054957206267128,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8039460038422022,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8039460038422022,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8039460038422022,0,No,0
