ARPU,ARPU_missing,ARPU_imputed_median,ARPU_log1p,ARPU_zscore,ARPU_iqr_outlier,CHURN,churn_binary
28.41,0,28.41,3.3813347525659037,0.17393398955509565,0,No,0
56.83,0,56.83,4.057507672170127,1.4194444933930908,1,No,0
20.95,0,20.95,3.08876713952118,-0.15300156141715784,0,Yes,1
20.98,0,20.98,3.090132948975475,-0.1516868071907278,0,No,0
22.17,0,22.17,3.142858338444285,-0.0995348895423388,0,No,0
80.0,0,80.0,4.394449154672439,2.4348730076058405,1,No,0
16.68,0,16.68,2.8724340572094973,-0.34013491297902404,0,No,0
21.09,0,21.09,3.095125017432026,-0.14686604169381792,0,No,0
44.54,0,44.54,3.8185910606355935,0.8808335119656114,0,No,0
20.06,0,20.06,3.0473755067058295,-0.19200593680124708,0,No,0
28.67,0,28.67,3.3901364343027307,0.1853285261841555,0,No,0
13.38,0,13.38,2.6658383522929006,-0.4847578778863211,0,No,0
39.22,0,39.22,3.6943643843445058,0.6476837624786961,0,No,0
33.53,0,33.53,3.541828511401901,0.39831871086581117,0,No,0
36.59,0,36.59,3.6267380575760866,0.5324236419616686,0,No,0
21.19,0,21.19,3.0996417369445024,-0.14248352760571795,0,No,0
5.23,0,5.23,1.8293763327993617,-0.8419327760664639,0,No,0
17.51,0,17.51,2.9183111265854063,-0.3037600460477947,0,No,0
14.94,0,14.94,2.768831673362069,-0.4163906581119625,0,Yes,1
26.92,0,26.92,3.329343277894172,0.10863452964240702,0,No,0
31.08,0,31.08,3.4682327829983137,0.2909471157073632,0,No,0
26.93,0,26.93,3.3297013799570854,0.10907278105121693,0,Yes,1
28.88,0,28.88,3.3971893602646164,0.19453180576916518,0,No,0
14.46,0,14.46,2.738256043159276,-0.43742672573484204,0,No,0
23.86,0,23.86,3.213260086082565,-0.02547040145345039,0,No,0
28.99,0,28.99,3.4008639927609177,0.19935257126607506,0,Yes,1
23.9,0,23.9,3.214867803470662,-0.02371739581821046,0,No,0
18.52,0,18.52,2.9714395809849465,-0.2594966537579857,0,No,0
29.12,0,29.12,3.405189402931693,0.20504983958060505,0,No,0
24.0,0,24.0,3.2188758248682006,-0.019334881730110488,0,Yes,1
34.06,0,34.06,3.5570608794930885,0.4215460355327408,0,No,0
34.1,0,34.1,3.55820113047182,0.42329904116798067,0,No,0
29.25,0,29.25,3.4094961844768505,0.2107471078951349,0,No,0
17.08,0,17.08,2.89480635496403,-0.32260485662662447,0,No,0
16.43,0,16.43,2.8581928595319295,-0.3510911981992738,0,No,0
14.18,0,14.18,2.719978771967484,-0.4496977651815218,0,No,0
14.68,0,14.68,2.7523860149222616,-0.4277851947410223,0,No,0
20.56,0,20.56,3.070839746040796,-0.1700933663607475,0,Yes,1
33.15,0,33.15,3.530762586016799,0.3816651573310314,0,No,0
20.64,0,20.64,3.074543453978281,-0.1665873550902675,0,No,0
16.4,0,16.4,2.856470206220483,-0.3524059524257039,0,No,0
16.55,0,16.55,2.865053949911875,-0.3458321812935539,0,No,0
24.37,0,24.37,3.2335673736111907,-0.003119579604140768,0,No,0
14.8,0,14.8,2.760009940032921,-0.42252617783530233,0,No,0
17.27,0,17.27,2.9052603703899154,-0.31427807985923456,0,No,0
31.91,0,31.91,3.4937765629552486,0.3273219826385926,0,No,0
24.43,0,24.43,3.2359295794340284,-0.0004900711512808771,0,No,0
29.68,0,29.68,3.4236109764990554,0.2295919184739645,0,No,0
46.17,0,46.17,3.8537580972961702,0.9522684916016401,0,No,0
31.99,0,31.99,3.49620448524049,0.3308279939090724,0,Yes,1
24.54,0,24.54,3.2402458506043934,0.0043306943456290015,0,No,0
27.84,0,27.84,3.3617633124167483,0.1489536592529261,0,No,0
37.98,0,37.98,3.6630486940794147,0.5933405877862571,0,No,0
38.02,0,38.02,3.6640743351949654,0.5950935934214973,0,No,0
41.85,0,41.85,3.7577056450437887,0.7629438829957239,0,No,0
16.13,0,16.13,2.8408313123360287,-0.3642387404635736,0,No,0
26.27,0,26.27,3.305787196857497,0.0801481880697575,0,No,0
22.13,0,22.13,3.141130476243348,-0.10128789517757888,0,No,0
13.16,0,13.16,2.6504210882655737,-0.49439940888014094,0,No,0
32.54,0,32.54,3.5127387563950627,0.35493182139362195,0,No,0
24.89,0,24.89,3.2538567937634464,0.019669493653978756,0,No,0
17.64,0,17.64,2.925309809257445,-0.29806277773326484,0,No,0
21.2,0,21.2,3.100092288878234,-0.14204527619690804,0,No,0
28.3,0,28.3,3.3775875160230218,0.16911322405818577,0,No,0
26.56,0,26.56,3.3163654461454577,0.0928574789252472,0,No,0
30.36,0,30.36,3.445533195482207,0.2593930142730439,0,No,0
425.0,0,425.0,6.054439346269371,17.55454661155054,1,No,0
106.63,0,106.63,4.678699419276207,3.6019365092668467,1,No,0
20.33,0,20.33,3.0601145324832593,-0.18017314876337734,0,No,0
17.09,0,17.09,2.895359299407204,-0.32216660521781443,0,No,0
15.85,0,15.85,2.8243506567983707,-0.3765097799102533,0,No,0
15.93,0,15.93,2.829087196145044,-0.3730037686397734,0,No,0
71.72,0,71.72,4.286616449869223,2.0720008411111674,1,Yes,1
21.57,0,21.57,3.1166215908294443,-0.12582997407093832,0,No,0
28.91,0,28.91,3.398192872641857,0.1958465599955952,0,No,0
25.45,0,25.45,3.2752561583043085,0.04421157254733821,0,No,0
16.65,0,16.65,2.8707357833793057,-0.34144966720545405,0,No,0
18.05,0,18.05,2.94706710157271,-0.2800944699720552,0,No,0
43.32,0,43.32,3.7914360424390283,0.8273668400907925,0,No,0
15.48,0,15.48,2.8021475244813256,-0.39272508203622297,0,No,0
12.39,0,12.39,2.5945081597030812,-0.5281447673585102,0,No,0
16.09,0,16.09,2.8384934971274993,-0.3659917460988135,0,No,0
36.25,0,36.25,3.6176519448255684,0.5175230940621287,0,No,0
29.12,0,29.12,3.405189402931693,0.20504983958060505,0,No,0
19.86,0,19.86,3.0378334495726262,-0.20077096497744687,0,No,0
5.75,0,5.75,1.9095425048844386,-0.8191437028083444,0,No,0
24.29,0,24.29,3.2304090606818736,-0.006625590874620778,0,No,0
31.3,0,31.3,3.475067230228611,0.3005886467011831,0,No,0
5.84,0,5.84,1.922787731634459,-0.8151994401290545,0,No,0
16.25,0,16.25,2.847812143477369,-0.3589797235578537,0,No,0
20.9,0,20.9,3.086486636822455,-0.15519281846120783,0,No,0
15.14,0,15.14,2.7813006628418027,-0.4076256299357627,0,No,0
16.94,0,16.94,2.88703285663065,-0.3287403763499642,0,No,0
110.29,0,110.29,4.712139406985334,3.762336524891304,1,No,0
27.57,0,27.57,3.3523572162426816,0.1371208712150564,0,No,0
55.22,0,55.22,4.029272565478386,1.3488860165746819,1,No,0
21.04,0,21.04,3.092858984284714,-0.1490572987378679,0,No,0
22.11,0,22.11,3.1402654242862895,-0.10216439799519884,0,No,0
60.81,0,60.81,4.124065163671182,1.5938685540994673,1,No,0
40.3,0,40.3,3.720862499966987,0.6950149146301751,0,No,0
31.71,0,31.71,3.4876808415502927,0.31855695446239274,0,No,0
23.39,0,23.39,3.194173212227829,-0.04606821766751992,0,Yes,1
13.47,0,13.47,2.6720775406433925,-0.4808136152070312,0,No,0
17.79,0,17.79,2.933324813425374,-0.29148900660111504,0,No,0
23.22,0,23.22,3.1871787381249463,-0.053518491617289846,0,No,0
16.49,0,16.49,2.8616292890305104,-0.34846168974641395,0,No,0
34.29,0,34.29,3.5635996376871786,0.4316258179353704,0,No,0
15.93,0,15.93,2.829087196145044,-0.3730037686397734,0,No,0
19.49,0,19.49,3.0199369622508083,-0.2169862671034166,0,No,0
35.38,0,35.38,3.5940191730899764,0.4793952214956596,0,No,0
37.43,0,37.43,3.6488384045767526,0.5692367603017077,0,No,0
49.96,0,49.96,3.931041011263908,1.1183657755406267,1,No,0
32.18,0,32.18,3.5019472847622986,0.3391547706764623,0,No,0
11.86,0,11.86,2.554121718809473,-0.5513720920254398,0,No,0
14.55,0,14.55,2.744060638625243,-0.43348246305555216,0,No,0
56.5,0,56.5,4.051784947803305,1.404982196902361,1,Yes,1
4.12,0,4.12,1.6331544390514163,-0.8905786824443729,0,No,0
45.38,0,45.38,3.8368683318273855,0.9176466303056507,0,Yes,1
18.97,0,18.97,2.994231147427724,-0.2397753403615361,0,No,0
57.02,0,57.02,4.060787778693258,1.4277712701604803,1,No,0
32.66,0,32.66,3.51631018876266,0.36019083829934173,0,No,0
38.13,0,38.13,3.666889436222321,0.5999143589184072,0,No,0
65.4,0,65.4,4.1956970564823886,1.7950259507432536,1,No,0
32.7,0,32.7,3.517497837358316,0.36194384393458195,0,No,0
32.77,0,32.77,3.5195728343974766,0.3650116037962519,0,No,0
17.03,0,17.03,2.8920370372152258,-0.3247961136706743,0,No,0
65.74,0,65.74,4.2008044733232275,1.8099264986427928,1,No,0
21.91,0,21.91,3.1315734964654043,-0.11092942617139864,0,No,0
460.33,0,460.33,6.134113622049876,19.102888838876236,1,No,0
25.58,0,25.58,3.2801590532850993,0.049908840861868045,0,No,0
27.1,0,27.1,3.3357695763397,0.11652305500098685,0,No,0
27.14,0,27.14,3.337192051686243,0.11827606063622677,0,Yes,1
16.51,0,16.51,2.8627721462977607,-0.3475851869287938,0,No,0
22.9,0,22.9,3.173878458937465,-0.06754253669920958,0,No,0
462.83,0,462.83,6.139518105782613,19.212451691078734,1,No,0
25.73,0,25.73,3.2857865301508276,0.05648261199401801,0,No,0
51.5,0,51.5,3.960813169597578,1.1858564924973654,1,No,0
19.32,0,19.32,3.011605622710281,-0.22443654105318636,0,No,0
27.29,0,27.29,3.342508385313476,0.12484983176837658,0,No,0
14.07,0,14.07,2.712706012638404,-0.45451853067843173,0,No,0
8.29,0,8.29,2.2289385528257473,-0.7078278449706067,0,No,0
24.47,0,24.47,3.2375012889913655,0.0012629344839590504,0,No,0
22.16,0,22.16,3.1424266527047946,-0.09997314095114886,0,Yes,1
12.95,0,12.95,2.6354795082673745,-0.5036026884651508,0,No,0
22.21,0,22.21,3.1445832202863455,-0.09778188390709887,0,No,0
58.35,0,58.35,4.083452121055677,1.4860587075322091,1,Yes,1
78.03,0,78.03,4.369827527216884,2.3485374800702723,1,No,0
33.48,0,33.48,3.5403794457954922,0.396127453821761,0,No,0
42.73,0,42.73,3.778034365424829,0.8015100069710028,0,No,0
52.37,0,52.37,3.9772487903458535,1.2239843650638345,1,No,0
21.45,0,21.45,3.1112906141882632,-0.13108899097665827,0,No,0
31.59,0,31.59,3.4840054928494704,0.31329793755667285,0,No,0
16.98,0,16.98,2.8892600290434745,-0.3269873707147243,0,No,0
19.36,0,19.36,3.013572191682322,-0.22268353541794642,0,No,0
25.05,0,25.05,3.260017768199376,0.02668151619493862,0,No,0
34.13,0,34.13,3.559055466277736,0.4246137953944107,0,No,0
21.75,0,21.75,3.1245651453969594,-0.11794144871235851,0,No,0
23.94,0,23.94,3.2164729402518906,-0.02196439018297038,0,No,0
28.24,0,28.24,3.3755376348815775,0.1664837156053257,0,No,0
16.01,0,16.01,2.8338014064077703,-0.36949775736929336,0,No,0
0.0,0,0.0,0.0,-1.0711382628740893,0,No,0
40.11,0,40.11,3.716251400909787,0.6866881378627853,0,No,0
48.2,0,48.2,3.8958936234982624,1.0412335275900684,1,No,0
14.62,0,14.62,2.7485521444115397,-0.43041470319388225,0,No,0
48.25,0,48.25,3.8969093676180977,1.0434247846341183,1,No,0
80.7,0,80.7,4.403054001865957,2.46555060622254,1,No,0
48.53,0,48.53,3.902578546600146,1.0556958240807979,1,No,0
37.4,0,37.4,3.648057459593681,0.5679220060752777,0,No,0
13.14,0,13.14,2.6490076604684267,-0.4952759116977609,0,No,0
16.26,0,16.26,2.848391685655282,-0.3585414721490436,0,Yes,1
44.38,0,44.38,3.8150714793516958,0.8738214894246517,0,No,0
21.22,0,21.22,3.100992784211484,-0.1411687733792881,0,No,0
44.39,0,44.39,3.8152918164683745,0.8742597408334616,0,No,0
38.52,0,38.52,3.6768068728796672,0.6170061638619969,0,No,0
22.21,0,22.21,3.1445832202863455,-0.09778188390709887,0,Yes,1
15.81,0,15.81,2.8219739474205245,-0.37826278554549325,0,No,0
18.51,0,18.51,2.97092715463502,-0.25993490516679557,0,No,0
18.93,0,18.93,2.9922261342247034,-0.24152834599677603,0,No,0
24.68,0,24.68,3.2457124788217606,0.010466214068968903,0,No,0
37.97,0,37.97,3.662792119350618,0.5929023363774472,0,No,0
36.95,0,36.95,3.636269503841639,0.5482006926788282,0,No,0
22.49,0,22.49,3.1565747986708215,-0.08551084446041922,0,No,0
62.04,0,62.04,4.143769445549624,1.6477734773830959,1,No,0
22.56,0,22.56,3.159550358783386,-0.08244308459874927,0,No,0
18.41,0,18.41,2.9657883971809187,-0.26431741925489555,0,No,0
27.62,0,27.62,3.3541057741283047,0.13931212825910638,0,No,0
20.11,0,20.11,3.0497468618602293,-0.1898146797571971,0,No,0
20.39,0,20.39,3.062923523094314,-0.17754364031051728,0,No,0
20.44,0,20.44,3.0652583362026014,-0.1753523832664673,0,No,0
15.38,0,15.38,2.7960610784249234,-0.39710759612432284,0,No,0
61.83,0,61.83,4.140432666414855,1.6385701977980862,1,No,0
31.17,0,31.17,3.471034341250935,0.2948913783866533,0,No,0
8.93,0,8.93,2.295560478057081,-0.6797797548067672,0,No,0
20.94,0,20.94,3.088311454847084,-0.15343981282596775,0,No,0
31.42,0,31.42,3.4787755163075302,0.3058476636069031,0,No,0
31.75,0,31.75,3.488902962081261,0.3203099600976327,0,Yes,1
21.22,0,21.22,3.100992784211484,-0.1411687733792881,0,No,0
10.61,0,10.61,2.4518667957098,-0.6061535181266887,0,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,No,0
21.39,0,21.39,3.1086144306106633,-0.13371849942951816,0,No,0
16.29,0,16.29,2.850128299695199,-0.35722671792261373,0,No,0
16.46,0,16.46,2.859912550411456,-0.3497764439728438,0,No,0
9.4,0,9.4,2.341805806147327,-0.6591819385926976,0,No,0
33.34,0,33.34,3.5363108554693294,0.3899919340984214,0,No,0
16.71,0,16.71,2.8741294517947424,-0.338820158752594,0,Yes,1
22.28,0,22.28,3.147594622863237,-0.09471412404542892,0,No,0
13.43,0,13.43,2.6693093727857793,-0.4825666208422712,0,No,0
16.83,0,16.83,2.8808824318750488,-0.33356114184687424,0,No,0
22.44,0,22.44,3.154443964708812,-0.08770210150446905,0,No,0
16.88,0,16.88,2.883682769745368,-0.33136988480282425,0,No,0
22.61,0,22.61,3.1616703510974213,-0.08025182755469928,0,No,0
68.0,0,68.0,4.23410650459726,1.908971317033851,1,No,0
68.17,0,68.17,4.236567242612494,1.9164215909836209,1,No,0
34.34,0,34.34,3.5650154668915506,0.43381707497942057,0,No,0
69.33,0,69.33,4.2531984503199265,1.9672587544055797,1,No,0
34.75,0,34.75,3.5765502691400166,0.45178538274063007,0,No,0
34.92,0,34.92,3.581294243433999,0.45923565669039995,0,No,0
35.0,0,35.0,3.58351893845611,0.46274166796087984,0,No,0
14.03,0,14.03,2.710048203764883,-0.45627153631367173,0,No,0
23.44,0,23.44,3.1962211343033946,-0.043876960623469935,0,No,0
14.17,0,14.17,2.719319793360441,-0.4501360165903318,0,No,0
14.23,0,14.23,2.7232671669070703,-0.44750650813747184,0,No,0
35.75,0,35.75,3.6041382256588457,0.49561052362162916,0,No,0
18.0,0,18.0,2.9444389791664403,-0.2822857270161052,0,No,0
18.0,0,18.0,2.9444389791664403,-0.2822857270161052,0,No,0
72.17,0,72.17,4.292785500895938,2.0917221545076172,1,No,0
18.13,0,18.13,2.9512577834521614,-0.27658845870157533,0,No,0
14.57,0,14.57,2.745345985845907,-0.4326059602379322,0,No,0
18.25,0,18.25,2.9575110607337933,-0.27132944179585544,0,No,0
14.63,0,14.63,2.749192144433385,-0.4299764517850722,0,No,0
10.52,0,10.52,2.444084655267745,-0.6100977808059787,0,No,0
24.83,0,24.83,3.251536607107749,0.01703998520111871,0,No,0
15.07,0,15.07,2.776954179749421,-0.4106933897974326,0,No,0
18.88,0,18.88,2.989714201228428,-0.24371960304082602,0,No,0
9.46,0,9.46,2.347558458636777,-0.6565524301398377,0,No,0
15.37,0,15.37,2.7954503913830435,-0.39754584753313293,0,No,0
25.72,0,25.72,3.285412348668445,0.05604436058520795,0,No,0
15.6,0,15.6,2.8094026953624978,-0.3874660651305031,0,No,0
8.67,0,8.67,2.269028309465203,-0.691174291435827,0,No,0
9.88,0,9.88,2.3869262414277967,-0.638145870969818,0,No,0
9.88,0,9.88,2.3869262414277967,-0.638145870969818,0,No,0
9.88,0,9.88,2.3869262414277967,-0.638145870969818,0,No,0
26.39,0,26.39,3.3101779832749867,0.08540720497547744,0,No,0
13.25,0,13.25,2.6567569067146595,-0.490455146200851,0,No,0
39.84,0,39.84,3.7096619932964647,0.6748553498249157,0,Yes,1
39.92,0,39.92,3.711618941083426,0.6783613610953956,0,No,0
80.83,0,80.83,4.4046439245392905,2.4712478745370694,1,Yes,1
16.3,0,16.3,2.8507065015037334,-0.3567884665138037,0,No,0
11.69,0,11.69,2.540814281726296,-0.5588223659752096,0,No,0
41.42,0,41.42,3.7476199491365363,0.7440990724168942,0,No,0
83.0,0,83.0,4.430816798843313,2.5663484302488375,1,No,0
83.33,0,83.33,4.43473767358655,2.5808107267395672,1,No,0
28.0,0,28.0,3.367295829986474,0.15596568179388598,0,No,0
16.87,0,16.87,2.8831233291713367,-0.3318081362116342,0,No,0
28.28,0,28.28,3.3769046890931107,0.1682367212405658,0,No,0
14.14,0,14.14,2.717340248009303,-0.45145077081676177,0,No,0
85.0,0,85.0,4.454347296253507,2.653998712010836,1,No,0
28.33,0,28.33,3.3786108829893595,0.17042797828461562,0,No,0
17.1,0,17.1,2.89591193827178,-0.32172835380900433,0,No,0
14.31,0,14.31,2.7285062096695922,-0.44400049686699194,0,No,0
12.29,0,12.29,2.587011872725154,-0.5325272814466102,0,No,0
86.0,0,86.0,4.465908118654584,2.697823852891835,1,No,0
17.27,0,17.27,2.9052603703899154,-0.31427807985923456,0,No,0
28.78,0,28.78,3.393837027255863,0.19014929168106534,0,No,0
21.88,0,21.88,3.130263166511597,-0.11224418039782866,0,No,0
29.28,0,29.28,3.410487428569248,0.21206186212156491,0,No,0
29.28,0,29.28,3.410487428569248,0.21206186212156491,0,No,0
29.39,0,29.39,3.414113606928702,0.2168826276184748,0,No,0
12.67,0,12.67,2.6152036507358583,-0.5158737279118305,0,No,0
22.25,0,22.25,3.1463051320333655,-0.09602887827185895,0,No,0
14.83,0,14.83,2.761906873892921,-0.4212114236088724,0,No,0
29.72,0,29.72,3.4249139082794713,0.23134492410920443,0,No,0
44.59,0,44.59,3.8196883942253503,0.8830247690096615,0,No,0
29.83,0,29.83,3.428488241898059,0.2361656896061143,0,No,0
17.93,0,17.93,2.9407479652212314,-0.2853534868777752,0,No,0
17.97,0,17.97,2.9428587839469227,-0.28360048124253523,0,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,Yes,1
90.33,0,90.33,4.514479320703588,2.887586712906561,1,No,0
23.04,0,23.04,3.179719109667007,-0.06140701697586968,0,Yes,1
10.31,0,10.31,2.425687290128029,-0.6193010603909884,0,No,0
23.38,0,23.38,3.1937631240531252,-0.046506469076329986,0,No,0
31.28,0,31.28,3.474447843401748,0.29971214388356315,0,No,0
19.07,0,19.07,2.9992261628082466,-0.23539282627343613,0,Yes,1
16.17,0,16.17,2.843163674909384,-0.3624857348283335,0,No,0
16.2,0,16.2,2.8449093838194073,-0.36117098060190367,0,No,0
16.5,0,16.5,2.8622008809294686,-0.3480234383376039,0,No,0
19.8,0,19.8,3.0349529867072724,-0.20340047343030676,0,No,0
33.33,0,33.33,3.5360196074696004,0.3895536826896112,0,No,0
33.44,0,33.44,3.53921867955953,0.3943744481865211,0,No,0
50.67,0,50.67,3.9448773422990935,1.1494816255661362,1,No,0
25.54,0,25.54,3.2786530289040616,0.04815583522662812,0,No,0
34.44,0,34.44,3.56784112573688,0.4381995890675202,0,No,0
34.5,0,34.5,3.56953269648137,0.44082909752038024,0,No,0
51.75,0,51.75,3.965563772356176,1.1968127777176152,1,No,0
12.98,0,12.98,2.637627736805664,-0.5022879342387208,0,No,0
34.78,0,34.78,3.5773890780805733,0.4531001369670601,0,No,0
10.45,0,10.45,2.4379897300002487,-0.6131655406676486,0,No,0
21.0,0,21.0,3.091042453358316,-0.15081030437310786,0,No,0
17.72,0,17.72,2.929592471049446,-0.294556766462785,0,No,0
26.58,0,26.58,3.3170908723651555,0.09373398174286716,0,No,0
21.5,0,21.5,3.1135153092103742,-0.12889773393260828,0,No,0
27.04,0,27.04,3.3336320621663895,0.1138935465481268,0,No,0
27.25,0,27.25,3.34109345759245,0.12309682613313665,0,No,0
21.87,0,21.87,3.12982600803469,-0.11268243180663856,0,No,0
22.0,0,22.0,3.1354942159291497,-0.10698516349210872,0,No,0
22.13,0,22.13,3.141130476243348,-0.10128789517757888,0,No,0
13.96,0,13.96,2.7053799725463312,-0.4593392961753416,0,No,0
16.1,0,16.1,2.8390784635086144,-0.3655534946900035,0,No,0
28.33,0,28.33,3.3786108829893595,0.17042797828461562,0,No,0
113.67,0,113.67,4.742058438050213,3.9104655010690808,1,No,0
12.7,0,12.7,2.617395832834079,-0.5145589736854006,0,No,0
16.48,0,16.48,2.8610573702273894,-0.3488999411552238,0,No,0
11.58,0,11.58,2.5321082512722946,-0.5636431314721195,0,No,0
58.67,0,58.67,4.088829381533991,1.5000827526141292,1,No,0
14.83,0,14.83,2.761906873892921,-0.4212114236088724,0,No,0
39.72,0,39.72,3.7067193722422673,0.6695963329191956,0,No,0
60.25,0,60.25,4.114963849424837,1.5693264752061078,1,No,0
10.95,0,10.95,2.4807312783775197,-0.5912529702271491,0,No,0
30.17,0,30.17,3.4394560937792455,0.25106623750565416,0,No,0
30.54,0,30.54,3.451256581534892,0.2672815396316237,0,No,0
24.43,0,24.43,3.2359295794340284,-0.0004900711512808771,0,No,0
17.76,0,17.76,2.9317269435780786,-0.29280376082754495,0,No,0
25.07,0,25.07,3.2607852279454104,0.027558019012558586,0,No,0
41.94,0,41.94,3.759803792450635,0.7668881456750136,0,No,0
15.81,0,15.81,2.8219739474205245,-0.37826278554549325,0,No,0
42.17,0,42.17,3.765145809567386,0.7769679280776436,0,No,0
42.22,0,42.22,3.76630335107874,0.7791591851216935,0,No,0
32.13,0,32.13,3.5004392163118045,0.33696351363241245,0,No,0
18.62,0,18.62,2.976549454137217,-0.2551141396698857,0,No,0
14.59,0,14.59,2.7466296830696852,-0.4317294574203122,0,No,0
33.21,0,33.21,3.5325179989895132,0.38429466578389143,0,Yes,1
28.07,0,28.07,3.3697067145707846,0.15903344165555594,0,No,0
24.0,0,24.0,3.2188758248682006,-0.019334881730110488,0,No,0
20.6,0,20.6,3.0726933146901194,-0.16834036072550743,0,No,0
20.6,0,20.6,3.0726933146901194,-0.16834036072550743,0,No,0
24.17,0,24.17,3.2256528091472245,-0.011884607780340561,0,No,0
20.79,0,20.79,3.0814511489565284,-0.16001358395811768,0,No,0
73.34,0,73.34,4.308649164869106,2.1429975693383865,1,No,0
21.12,0,21.12,3.096482176654134,-0.1455512874673879,0,No,0
12.4,0,12.4,2.5952547069568657,-0.5277065159497003,0,No,0
29.8,0,29.8,3.427514689979529,0.23485093537968443,0,No,0
25.0,0,25.0,3.258096538021482,0.024490259150888635,0,No,0
13.71,0,13.71,2.688527534613346,-0.4702955813955914,0,No,0
18.9,0,18.9,2.990719731730447,-0.24284310022320607,0,No,0
21.76,0,21.76,3.1250046092581303,-0.11750319730354844,0,No,0
76.84,0,76.84,4.354655437877749,2.296385562421883,1,No,0
31.2,0,31.2,3.4719664525503626,0.29620613261308315,0,No,0
26.03,0,26.03,3.2969473602883563,0.06963015425831777,0,No,0
22.43,0,22.43,3.1540172525197043,-0.08814035291327911,0,Yes,1
31.43,0,31.43,3.4790839203192268,0.30628591501571295,0,No,0
19.94,0,19.94,3.041661205442391,-0.19726495370696687,0,No,0
17.93,0,17.93,2.9407479652212314,-0.2853534868777752,0,No,0
23.6,0,23.6,3.202746442938317,-0.03686493808251007,0,No,0
33.57,0,33.57,3.5429862539335333,0.4000717165010511,0,No,0
18.74,0,18.74,2.9826470340053355,-0.2498551227641659,0,No,0
86.09,0,86.09,4.466942066704648,2.701768115571125,1,No,0
14.64,0,14.64,2.7498317351171653,-0.4295382003762622,0,No,0
11.97,0,11.97,2.5626389983283526,-0.5465513265285299,0,No,0
26.29,0,26.29,3.306520334720247,0.08102469088737746,0,No,0
36.93,0,36.93,3.6357423557008075,0.5473241898612081,0,No,0
31.45,0,31.45,3.479700443150099,0.3071624178333329,0,Yes,1
31.47,0,31.47,3.4803165861147547,0.3080389206509529,0,No,0
16.01,0,16.01,2.8338014064077703,-0.36949775736929336,0,No,0
24.17,0,24.17,3.2256528091472245,-0.011884607780340561,0,No,0
19.38,0,19.38,3.0145540277945786,-0.22180703260032647,0,No,0
27.9,0,27.9,3.3638415951183864,0.151583167705786,0,Yes,1
12.3,0,12.3,2.5877640352277083,-0.5320890300378002,0,No,0
34.33,0,34.33,3.5647324613710536,0.43337882357061036,0,No,0
29.64,0,29.64,3.4223063448723905,0.22783891283872457,0,Yes,1
29.79,0,29.79,3.427189961936409,0.2344126839708744,0,No,0
20.97,0,20.97,3.089677886396519,-0.15212505859953787,0,No,0
52.9,0,52.9,3.9871304779149512,1.247211689730764,1,No,0
14.11,0,14.11,2.715356776284648,-0.4527655250431918,0,No,0
30.74,0,30.74,3.457577715098263,0.2760465678078235,0,No,0
16.82,0,16.82,2.8803214220426634,-0.3339993932556842,0,No,0
54.92,0,54.92,4.0239220979255546,1.3357384743103824,1,No,0
16.0,0,16.0,2.833213344056216,-0.36993600877810345,0,No,0
113.17,0,113.17,4.737688565688236,3.888552930628581,1,No,0
28.52,0,28.52,3.385067999732272,0.17875475505200553,0,No,0
16.38,0,16.38,2.8553201198372458,-0.3532824552433238,0,No,0
19.28,0,19.28,3.0096351787229825,-0.22618954668842628,0,No,0
11.97,0,11.97,2.5626389983283526,-0.5465513265285299,0,No,0
80.17,0,80.17,4.3965457207730845,2.4423232815556104,1,No,0
17.6,0,17.6,2.9231615807191558,-0.2998157833685048,0,No,0
23.05,0,23.05,3.1801349965517702,-0.060968765567059616,0,No,0
22.65,0,22.65,3.1633631149379418,-0.07849882191945937,0,No,0
57.27,0,57.27,4.065087381154983,1.4387275553807302,1,No,0
14.45,0,14.45,2.7376090033437546,-0.43786497714365213,0,No,0
25.33,0,25.33,3.270708973508218,0.038952555641618265,0,No,0
38.98,0,38.98,3.6883793290722537,0.6371657286672562,0,No,0
44.31,0,44.31,3.813527758679047,0.8707537295629817,0,No,0
21.28,0,21.28,3.1036894150590832,-0.13853926492642804,0,No,0
21.28,0,21.28,3.1036894150590832,-0.13853926492642804,0,No,0
32.0,0,32.0,3.4965075614664802,0.33126624531788246,0,No,0
12.8,0,12.8,2.624668592163159,-0.5101764595973006,0,No,0
32.0,0,32.0,3.4965075614664802,0.33126624531788246,0,No,0
12.8,0,12.8,2.624668592163159,-0.5101764595973006,0,No,0
64.17,0,64.17,4.176999240344289,1.7411210274596243,1,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,Yes,1
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,No,0
10.7,0,10.7,2.4595888418037104,-0.6022092554473988,0,No,0
32.09,0,32.09,3.499231121933521,0.33521050799717256,0,No,0
21.39,0,21.39,3.1086144306106633,-0.13371849942951816,0,No,0
16.08,0,16.08,2.837908188360424,-0.36642999750762356,0,No,0
32.17,0,32.17,3.501645852958961,0.3387165192676524,0,No,0
