variant,model,train_data,threshold,f1,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,average_precision,mcc,tp,fp,fn,tn
with_billing_zip,ExtraTrees_balanced_depth5,original,0.57,0.1693548387096774,0.1926605504587156,0.1510791366906475,0.8778897451096621,0.5589411751026151,0.6072778223509029,0.1003052496135579,0.1003052496135579,0.10539564253887203,21,118,88,1460
with_billing_zip,ExtraTrees_balanced_depth5,original,0.59,0.08045977011494253,0.06422018348623854,0.1076923076923077,0.9051570835803201,0.513732398460483,0.6072778223509029,0.1003052496135579,0.1003052496135579,0.035080117332006604,7,58,102,1520
with_billing_zip,ExtraTrees_balanced_depth5,original,0.61,0.04878048780487805,0.027522935779816515,0.21428571428571427,0.9306461173681091,0.5102760433018221,0.6072778223509029,0.1003052496135579,0.1003052496135579,0.05569429122421087,3,11,106,1567
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.05,0.1217877094972067,1.0,0.06484235574063058,0.06816834617664493,0.5019011406844106,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.015701875083666984,109,1572,0,6
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.07,0.1235827664399093,1.0,0.06586102719033232,0.08358032009484291,0.5101394169835235,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03654565412319104,109,1546,0,32
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.09,0.12572759022118743,0.9908256880733946,0.06712243629583592,0.10966212211025489,0.5198108161533006,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.04638459707144648,108,1501,1,77
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.11,0.12706169822846672,0.9541284403669725,0.06806282722513089,0.15293420272673386,0.5258601644166928,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.04351788563799436,104,1424,5,154
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.13,0.12638436482084692,0.8899082568807339,0.06802244039270687,0.2050978067575578,0.5238514668434088,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03242887036022691,97,1329,12,249
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.15,0.12410841654778887,0.7981651376146789,0.06728538283062645,0.2720806164789567,0.5169532912407995,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.01970168601930857,87,1206,22,372
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.17,0.1292834890965732,0.7614678899082569,0.07063829787234042,0.3372851215174867,0.5347263403913908,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03713657505971804,83,1092,26,486
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.19,0.13131313131313133,0.7155963302752294,0.07228915662650602,0.3882631890930646,0.5406245276217718,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.04160279953743263,78,1001,31,577
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.21,0.13493530499075784,0.6697247706422018,0.0750256937307297,0.4451689389448725,0.549691282659504,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.049450584035596525,73,900,36,678
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.23,0.14056224899598393,0.6422018348623854,0.07891770011273957,0.49259039715471253,0.5622289275706096,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.061274850065708736,70,817,39,761
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.25,0.14396456256921372,0.5963302752293578,0.0818639798488665,0.5417901600474214,0.5671765444587853,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.06617263422057601,65,729,44,849
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.27,0.14180929095354522,0.5321100917431193,0.08180535966149506,0.5838767042086545,0.5597812816130046,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.05954830724053844,58,651,51,927
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.29,0.14733969986357434,0.4954128440366973,0.08653846153846154,0.6295198577356254,0.5670980569993372,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.06833571788840431,54,570,55,1008
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.31,0.15213946117274169,0.44036697247706424,0.09195402298850575,0.6828689982216953,0.569993372170091,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.074448413531209,48,474,61,1104
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.33,0.14564831261101244,0.3761467889908257,0.09030837004405286,0.7148784825133373,0.5572115440518134,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.0634265294108283,41,413,68,1165
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.35,0.13253012048192772,0.30275229357798167,0.08483290488431877,0.7439241256668643,0.5385751328472925,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.045028971514666005,33,356,76,1222
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.37,0.13513513513513514,0.27522935779816515,0.08955223880597014,0.7723770005927683,0.5409733607748748,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.05049955864291578,30,305,79,1273
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.39,0.12151898734177215,0.22018348623853212,0.08391608391608392,0.7943094250148192,0.5270752665666678,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.035478675722615455,24,262,85,1316
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.41,0.13095238095238096,0.2018348623853211,0.09691629955947137,0.8269116775340841,0.5359617911419634,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.05181418865078148,22,205,87,1373
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.43,0.11486486486486487,0.1559633027522936,0.09090909090909091,0.8446947243627742,0.5241159986511785,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03776900660077125,17,170,92,1408
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.45,0.12781954887218044,0.1559633027522936,0.10828025477707007,0.8624777711914642,0.5336217020732317,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.05690113089208875,17,140,92,1438
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.47,0.1145374449339207,0.11926605504587157,0.11016949152542373,0.8808535862477771,0.5263630655457495,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.050820645627522976,13,105,96,1473
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.49,0.09,0.08256880733944955,0.0989010989010989,0.8921161825726142,0.5153021476494459,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03330519590196377,9,82,100,1496
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.51,0.0855614973262032,0.07339449541284404,0.10256410256410256,0.8986366330764671,0.5145172730549645,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.03399041493394039,8,70,101,1508
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.53,0.05813953488372093,0.045871559633027525,0.07936507936507936,0.9039715471250741,0.5045580865338775,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.011819960433094679,5,58,104,1520
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.55,0.05,0.03669724770642202,0.0784313725490196,0.9098992294013041,0.5034563551586609,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.009925179468833943,4,47,105,1531
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.57,0.05333333333333334,0.03669724770642202,0.0975609756097561,0.915826911677534,0.506624922966012,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.021152939778227995,4,37,105,1541
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.59,0.043478260869565216,0.027522935779816515,0.10344827586206896,0.921754593953764,0.5055231915907955,0.5777432820548598,0.0844596445846316,0.0844596445846316,0.020892749177660437,3,26,106,1552
with_billing_zip,GradientBoosting_SMOTE_depth2_lr0.05,resampled,0.61,0.015748031496062992,0.009174311926605505,0.05555555555555555,0.9259039715471251,0.4992005906908059,0.5777432820548598,0.0844596445846316,0.0844596445846316,-0.003825617315968398,1,17,108,1561
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.05,0.12082853855005754,0.963302752293578,0.06445672191528545,0.0942501481920569,0.4987616423064848,0.5299531400797666,0.07331230060928642,0.07331230060928642,-0.0033417065641835365,105,1524,4,54
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.07,0.12316715542521994,0.963302752293578,0.06578947368421052,0.11381149970361588,0.5092179160707434,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.020062837424986154,105,1491,4,87
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.09,0.12154031287605295,0.926605504587156,0.06503541532517708,0.13455838767042086,0.5032267066662015,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.005867027222811226,101,1452,8,126
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.11,0.12158808933002481,0.8990825688073395,0.06520292747837658,0.16064018968583285,0.5043575074708434,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.006873002195558241,98,1405,11,173
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.13,0.1219047619047619,0.8807339449541285,0.06548431105047749,0.18020154119739182,0.5062731828699667,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.009141586435248674,96,1370,13,208
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.15,0.12185430463576159,0.8440366972477065,0.06566738044254104,0.21398933017190278,0.5072528226415972,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.00950389692161537,92,1309,17,269
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.17,0.12465753424657534,0.8348623853211009,0.06735751295336788,0.24244220509780676,0.5181916489343147,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.022396053547671248,91,1260,18,318
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.19,0.12491128459900638,0.8073394495412844,0.06769230769230769,0.2691167753408417,0.5196393065196917,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.02296654856091315,88,1212,21,366
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.21,0.12398523985239852,0.7706422018348624,0.06741573033707865,0.2963841138114997,0.517133521703236,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.019171896121933457,84,1162,25,416
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.23,0.12334113973458236,0.7247706422018348,0.0674061433447099,0.33432128037937164,0.5160608597574446,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.017147393475927003,79,1093,30,485
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.25,0.12121212121212122,0.6788990825688074,0.06654676258992806,0.3639596917605216,0.5105522028813618,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.010945952537129168,74,1038,35,540
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.27,0.12286689419795221,0.6605504587155964,0.06773283160865474,0.3906342620035566,0.5162701596493064,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.016570271771137637,72,991,37,587
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.29,0.12104787714543812,0.6146788990825688,0.06713426853707415,0.42323651452282157,0.5123457866768991,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.012349251374846812,67,931,42,647
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.31,0.12086874409820586,0.5871559633027523,0.06736842105263158,0.44813278008298757,0.5128428739200708,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.01273102633630636,64,886,45,692
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.33,0.12133468149646107,0.5504587155963303,0.06818181818181818,0.4848844101956135,0.5154067975953768,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.015164602040639448,60,820,49,758
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.35,0.11991434689507495,0.5137614678899083,0.06787878787878789,0.5127445168938944,0.5132178695596563,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.013001025155795062,56,769,53,809
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.37,0.12371134020618557,0.4954128440366973,0.07068062827225131,0.5465323058684054,0.5227381076964221,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.022459678405089462,54,710,55,868
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.39,0.12151898734177215,0.44036697247706424,0.07048458149779736,0.5886188500296384,0.5196131440332089,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.019654926107434863,48,633,61,945
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.41,0.12430939226519337,0.41284403669724773,0.07317073170731707,0.6241849436870184,0.5258136533296125,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.026370069038518306,45,570,64,1008
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.43,0.12139605462822459,0.3669724770642202,0.07272727272727272,0.6567871962062833,0.5218892803572052,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.022959723345576187,40,510,69,1068
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.45,0.1188118811881188,0.3302752293577982,0.07243460764587525,0.6834617664493183,0.5190666387600145,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.020564549850956102,36,461,73,1117
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.47,0.11313868613138686,0.28440366972477066,0.07061503416856492,0.7119146413752223,0.5129242683224614,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.014483154286306227,31,408,78,1170
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.49,0.11909650924024641,0.26605504587155965,0.07671957671957672,0.7457024303497333,0.5224445064592272,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.02646616896895476,29,349,80,1229
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.51,0.11764705882352941,0.22935779816513763,0.07911392405063292,0.7777119146413752,0.5224735758886525,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.0283208742826221,25,291,84,1287
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.53,0.12105263157894737,0.21100917431192662,0.08487084870848709,0.8020154119739182,0.5269241055336565,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.03605136858880064,23,248,86,1330
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.55,0.11764705882352941,0.1834862385321101,0.08658008658008658,0.8221695317131001,0.5248863385309472,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.03559353080085367,20,211,89,1367
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.57,0.11920529801324503,0.1651376146788991,0.09326424870466321,0.8423236514522822,0.5271188707108057,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.04189038881924867,18,175,91,1403
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.59,0.1111111111111111,0.13761467889908258,0.09316770186335403,0.8577356253704801,0.5225462494622155,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.037729482390832396,15,146,94,1432
with_billing_zip,HistGradientBoosting_balanced_lr0.03,original,0.61,0.09401709401709402,0.10091743119266056,0.088,0.8743331357439241,0.514337042592528,0.5299531400797666,0.07331230060928642,0.07331230060928642,0.026912918624702378,11,114,98,1464
with_billing_zip,EasyEnsemble_n10,original,0.05,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.07,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.09,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.11,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.13,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.15,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.17,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.19,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.21,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.23,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.25,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.27,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.29,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.31,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n10,original,0.33,0.12144846796657381,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.618164323670655,0.09662381619578395,0.09662381619578395,0.006400751466496426,109,1577,0,1
with_billing_zip,EasyEnsemble_n10,original,0.35,0.12165178571428571,1.0,0.0647653000594177,0.06698280972139893,0.5012674271229405,0.618164323670655,0.09662381619578395,0.09662381619578395,0.012812907392210521,109,1574,0,4
with_billing_zip,EasyEnsemble_n10,original,0.37,0.1218557853549469,1.0,0.06488095238095239,0.06876111440426794,0.5022179974651457,0.618164323670655,0.09662381619578395,0.09662381619578395,0.01696501033994349,109,1571,0,7
with_billing_zip,EasyEnsemble_n10,original,0.39,0.12226584408300617,1.0,0.06511350059737156,0.07231772377000593,0.5041191381495564,0.618164323670655,0.09662381619578395,0.09662381619578395,0.02316080760085005,109,1565,0,13
with_billing_zip,EasyEnsemble_n10,original,0.41,0.12110726643598616,0.963302752293578,0.06461538461538462,0.09662122110254891,0.5000290694294253,0.618164323670655,0.09662381619578395,0.09662381619578395,7.596450709059116e-05,105,1520,4,58
with_billing_zip,EasyEnsemble_n10,original,0.43,0.1278538812785388,0.8990825688073395,0.06882022471910113,0.2074688796680498,0.5293891931489169,0.618164323670655,0.09662381619578395,0.09662381619578395,0.0398337816361575,98,1326,11,252
with_billing_zip,EasyEnsemble_n10,original,0.45,0.13471502590673576,0.8348623853211009,0.07326892109500806,0.3070539419087137,0.5527290380344414,0.618164323670655,0.09662381619578395,0.09662381619578395,0.05883094018835817,91,1151,18,427
with_billing_zip,EasyEnsemble_n10,original,0.47,0.14439834024896264,0.7981651376146789,0.07937956204379562,0.3888559573206876,0.5793740770456157,0.618164323670655,0.09662381619578395,0.09662381619578395,0.08180435315887476,87,1009,22,569
with_billing_zip,EasyEnsemble_n10,original,0.49,0.15076335877862596,0.7247706422018348,0.08413205537806177,0.4724362774155305,0.5898884896687248,0.618164323670655,0.09662381619578395,0.09662381619578395,0.08896460039476303,79,860,30,718
with_billing_zip,EasyEnsemble_n10,original,0.51,0.1584385763490241,0.6330275229357798,0.09055118110236221,0.5655008891523414,0.5969320124184603,0.618164323670655,0.09662381619578395,0.09662381619578395,0.09576694231363833,69,693,40,885
with_billing_zip,EasyEnsemble_n10,original,0.53,0.1697530864197531,0.5045871559633027,0.10204081632653061,0.6810906935388263,0.5989348961058591,0.618164323670655,0.09662381619578395,0.09662381619578395,0.104323204657747,55,484,54,1094
with_billing_zip,EasyEnsemble_n10,original,0.55,0.15034168564920272,0.30275229357798167,0.1,0.7788974510966212,0.5572696829106638,0.618164323670655,0.09662381619578395,0.09662381619578395,0.07098631449540002,33,297,76,1281
with_billing_zip,EasyEnsemble_n10,original,0.57,0.13818181818181818,0.1743119266055046,0.1144578313253012,0.8595139300533492,0.5405780165346915,0.618164323670655,0.09662381619578395,0.09662381619578395,0.06698366524611044,19,147,90,1431
with_billing_zip,EasyEnsemble_n10,original,0.59,0.10869565217391304,0.09174311926605505,0.13333333333333333,0.9027860106698281,0.5252758688852455,0.618164323670655,0.09662381619578395,0.09662381619578395,0.06029616455466691,10,65,99,1513
with_billing_zip,EasyEnsemble_n10,original,0.61,0.041666666666666664,0.027522935779816515,0.08571428571428572,0.918197984588026,0.5036220509063848,0.618164323670655,0.09662381619578395,0.09662381619578395,0.01249430922602251,3,32,106,1546
with_billing_zip,RUSBoost_n100_lr0.05,original,0.05,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5674236346089,0.07925657254660853,0.07925657254660853,0.0,109,1578,0,0
with_billing_zip,RUSBoost_n100_lr0.05,original,0.07,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5674236346089,0.07925657254660853,0.07925657254660853,0.0,109,1578,0,0
with_billing_zip,RUSBoost_n100_lr0.05,original,0.09,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5674236346089,0.07925657254660853,0.07925657254660853,0.0,109,1578,0,0
with_billing_zip,RUSBoost_n100_lr0.05,original,0.11,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5674236346089,0.07925657254660853,0.07925657254660853,0.0,109,1578,0,0
with_billing_zip,RUSBoost_n100_lr0.05,original,0.13,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.15,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.17,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.19,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.21,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.23,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.25,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.27,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.29,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.31,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.33,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.35,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.37,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.39,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.41,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.43,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.45,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.47,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.49,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.51,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.53,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.55,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
with_billing_zip,RUSBoost_n100_lr0.05,original,0.57,0.16489361702127658,0.28440366972477066,0.11610486891385768,0.8138707765263782,0.5674236346088999,0.5674236346089,0.07925657254660853,0.07925657254660853,0.09082577274931365,31,236,78,1342
