variant,model,train_kind,group_level,billing_zip_group,rows,positives,churn_rate,predicted_positives,predicted_positive_rate,tp,fp,fn,tn,f1,recall,precision,pr_auc,avg_score,overall_test_f1,overall_test_recall,f1_delta_vs_model_overall,recall_delta_vs_model_overall,support_flag
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4820,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3570295472207156,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4942,1,0,0.0,0,0.0,0,0,0,1,,,,,0.1999074797331175,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4948,1,0,0.0,0,0.0,0,0,0,1,,,,,0.330755416858038,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4970,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2822040162972722,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4987,1,0,0.0,0,0.0,0,0,0,1,,,,,0.096909234726592,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4990,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3744437411032374,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,5780,1,0,0.0,0,0.0,0,0,0,1,,,,,0.00039125912908784846,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6060,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2684321903896395,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6064,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5127086712430559,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6065,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3070599533324451,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6091,1,0,0.0,0,0.0,0,0,0,1,,,,,0.15569364300623476,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6102,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3207715501198854,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6138,1,0,0.0,0,0.0,0,0,0,1,,,,,0.20450399103857936,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6140,1,0,0.0,0,0.0,0,0,0,1,,,,,0.40620452188555095,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6145,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5916610866322869,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6148,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3614427578717926,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6150,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3509406359414535,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6155,1,0,0.0,0,0.0,0,0,0,1,,,,,0.17919960264578655,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6158,1,0,0.0,0,0.0,0,0,0,1,,,,,0.33459486796340543,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6159,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6128558516936531,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6163,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6464126603550819,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6167,1,0,0.0,0,0.0,0,0,0,1,,,,,0.26510033822918605,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6175,1,0,0.0,0,0.0,0,0,0,1,,,,,0.002251371841961907,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6180,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3288263093514145,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6190,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3072265905193169,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6199,1,0,0.0,0,0.0,0,0,0,1,,,,,0.409495054181195,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6215,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5511373734219015,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6250,1,0,0.0,0,0.0,0,0,0,1,,,,,0.41625947218902704,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6269,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6297900051366696,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6270,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2558409387234186,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6272,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3298714126725946,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6285,1,0,0.0,0,0.0,0,0,0,1,,,,,0.30821245860535207,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6292,1,0,0.0,0,0.0,0,0,0,1,,,,,0.24916489573195336,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6304,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5197357387750042,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6343,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6222882707743448,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6437,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2749088802321073,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6465,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2539382744375051,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6649,1,0,0.0,0,0.0,0,0,0,1,,,,,0.24636147659318372,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6701,1,0,0.0,0,0.0,0,0,0,1,,,,,0.35941887980079845,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6770,1,0,0.0,0,0.0,0,0,0,1,,,,,0.24900963974269383,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6826,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2608435269127279,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6860,1,0,0.0,0,0.0,0,0,0,1,,,,,0.15523044062329,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,7007,1,0,0.0,0,0.0,0,0,0,1,,,,,1.1222141419731383e-08,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8241,1,0,0.0,0,0.0,0,0,0,1,,,,,0.25599761555461686,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8260,1,0,0.0,0,0.0,0,0,0,1,,,,,0.19824250813013586,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8444,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6089657910398231,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8470,1,0,0.0,0,0.0,0,0,0,1,,,,,0.20636540469177403,0.1286549707602339,0.2018348623853211,,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8939,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5062892885215485,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,8948,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5494623888713351,0.1286549707602339,0.2018348623853211,-0.1286549707602339,,no_positive
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4000,363,28,0.07713498622589532,50,0.13774104683195593,8,42,20,293,0.20512820512820512,0.2857142857142857,0.16,0.1430842939692075,0.33318355463406124,0.1676300578034682,0.26605504587155965,0.037498147324736913,0.01965923984272605,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6000,217,7,0.03225806451612903,25,0.1152073732718894,1,24,6,186,0.0625,0.14285714285714285,0.04,0.040803726691163694,0.3496319935777333,0.1676300578034682,0.26605504587155965,-0.10513005780346821,-0.1231979030144168,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4400,83,7,0.08433734939759036,14,0.1686746987951807,2,12,5,64,0.19047619047619047,0.2857142857142857,0.14285714285714285,0.11142234489167775,0.3439030007093123,0.1676300578034682,0.26605504587155965,0.022846132672722258,0.01965923984272605,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4003,79,4,0.05063291139240506,9,0.11392405063291139,0,9,4,66,0.0,0.0,0.0,0.05678053830227743,0.34491985919213336,0.1676300578034682,0.26605504587155965,-0.1676300578034682,-0.26605504587155965,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6300,71,5,0.07042253521126761,10,0.14084507042253522,2,8,3,58,0.26666666666666666,0.4,0.2,0.19096487119437938,0.3546416313541503,0.1676300578034682,0.26605504587155965,0.09903660886319846,0.13394495412844037,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4004,62,6,0.0967741935483871,6,0.0967741935483871,1,5,5,51,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3410054765244106,0.3148399392233486,0.1676300578034682,0.26605504587155965,-0.0009633911368015502,-0.09938837920489299,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4002,61,5,0.08196721311475409,10,0.16393442622950818,1,9,4,47,0.13333333333333333,0.2,0.1,0.09938375350140057,0.35939261485495966,0.1676300578034682,0.26605504587155965,-0.034296724470134876,-0.06605504587155964,stable
without_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6400,54,2,0.037037037037037035,15,0.2777777777777778,1,14,1,38,0.11764705882352941,0.5,0.06666666666666667,0.07248157248157248,0.3925788693519919,0.1676300578034682,0.26605504587155965,-0.0499829989799388,0.23394495412844035,stable
