operating_point,variant,model,train_data,threshold,feature,baseline_f1,baseline_recall,baseline_precision,permuted_f1_mean,permuted_f1_std,f1_importance,recall_importance,precision_importance
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,dormant_subscribers,0.13102951763858892,0.8348623853211009,0.07109375,0.13159283801442126,0.0007888881119965303,-0.0005633203758323435,0.003058103975535076,-0.0003543260434167306
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,inactive_rate,0.13102951763858892,0.8348623853211009,0.07109375,0.1316730072257358,0.0005370473373149398,-0.0006434895871468838,0.02752293577981646,-0.0005883550775852286
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,has_inactive,0.13102951763858892,0.8348623853211009,0.07109375,0.13201189876904787,0.00019682477161855937,-0.0009823811304589536,0.0,-0.0005787927433735934
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Billing_ZIP,0.13102951763858892,0.8348623853211009,0.07109375,0.13201734387710848,0.0008174130343171092,-0.0009878262385195624,-0.003058103975535187,-0.000559555828980457
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,TotalRevenue_log,0.13102951763858892,0.8348623853211009,0.07109375,0.13232976017581632,0.0015198593278473184,-0.0013002425372274085,0.051987767584097844,-0.0011794393675535059
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,ARPU,0.13102951763858892,0.8348623853211009,0.07109375,0.13255803959130452,0.0015950238199422255,-0.0015285219527156058,0.030581039755351647,-0.0011378485090861035
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgMobileRevenue_log,0.13102951763858892,0.8348623853211009,0.07109375,0.13471516702735273,0.0014704537540546018,-0.003685649388763812,0.0183486238532109,-0.0023200846215637033
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,Billing_ZIP,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12403541102893079,0.0036844941090484083,0.007682984126254677,0.05504587155963292,0.004116690130796213
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,revenue_per_active_subscriber,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12725576798014648,0.002930307455778582,0.00446262717503898,0.051987767584097844,0.0022227721878068513
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,arpu_risk_interaction,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12870114916214878,0.003220025447385832,0.0030172459930366824,0.06422018348623848,0.0012471092638750986
