variant,model,train_data,threshold,f1,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,average_precision,mcc,tp,fp,fn,tn
with_billing_zip,EasyEnsemble_n50_original,original,0.15,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.16,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.17,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.18,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.19,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.2,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.21,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.22,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.23,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.24,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.25,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.26,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.27,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.28,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.29,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.3,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.31,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.32,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.33,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.34,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_original,original,0.5,0.15320041972717732,0.6697247706422018,0.08649289099526067,0.5216360403082395,0.5905658073743328,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.08905862723533284,73,771,36,807
with_billing_zip,EasyEnsemble_original,original,0.49,0.15076335877862596,0.7247706422018348,0.08413205537806177,0.4724362774155305,0.5898884896687248,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.08896460039476303,79,860,30,718
with_billing_zip,EasyEnsemble_original,original,0.48,0.15009041591320071,0.7614678899082569,0.08324974924774323,0.44279786603438054,0.59112684736224,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.09113201336214256,83,914,26,664
with_billing_zip,EasyEnsemble_original,original,0.47,0.14439834024896264,0.7981651376146789,0.07937956204379562,0.3888559573206876,0.5793740770456157,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.08180435315887476,87,1009,22,569
with_billing_zip,EasyEnsemble_original,original,0.46,0.13895394223263074,0.8165137614678899,0.07593856655290103,0.34617664493183165,0.5651009871978233,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.06950513608930049,89,1083,20,495
with_billing_zip,EasyEnsemble_original,original,0.45,0.13471502590673576,0.8348623853211009,0.07326892109500806,0.3070539419087137,0.5527290380344414,0.6181992069859652,0.09664064499929578,0.09664064499929578,0.05883094018835817,91,1151,18,427
